Start,Hello
187.00,196.00,63.00,140.00,74.00,88.57,-1.31,4.06,-2.48,-6.22,Hello
187.00,195.00,64.00,140.00,74.00,88.66,-1.11,4.03,-2.47,-6.18,Hello
187.00,193.00,63.00,141.00,74.00,88.02,-1.64,4.12,-2.43,-6.10,Hello
187.00,193.00,64.00,140.00,74.00,88.23,-1.66,4.08,-2.40,-5.92,Hello
185.00,195.00,63.00,140.00,73.00,88.39,-1.60,4.15,-2.34,-5.66,Hello
185.00,195.00,63.00,141.00,74.00,88.10,-1.47,4.05,-2.29,-5.26,Hello
187.00,196.00,63.00,141.00,74.00,89.08,0.40,3.98,-2.21,-4.79,Hello
187.00,193.00,64.00,141.00,73.00,87.95,1.53,4.07,-2.10,-4.35,Hello
187.00,192.00,63.00,141.00,74.00,85.56,1.37,4.08,-2.03,-3.80,Hello
187.00,193.00,64.00,141.00,74.00,82.67,2.93,4.04,-2.02,-3.27,Hello
187.00,193.00,63.00,141.00,74.00,80.18,4.77,3.92,-2.03,-2.71,Hello
187.00,193.00,63.00,141.00,73.00,76.22,9.03,4.03,-2.02,-2.28,Hello
187.00,192.00,62.00,141.00,74.00,72.00,13.43,3.94,-2.04,-1.87,Hello
187.00,192.00,63.00,141.00,73.00,63.67,22.04,3.93,-2.10,-1.54,Hello
187.00,193.00,63.00,141.00,75.00,46.63,36.59,4.03,-2.15,-1.32,Hello
187.00,192.00,63.00,140.00,74.00,42.95,37.72,4.11,-2.21,-1.14,Hello
188.00,192.00,63.00,141.00,74.00,47.82,33.35,4.17,-2.23,-0.97,Hello
187.00,192.00,63.00,140.00,74.00,48.34,31.70,4.26,-2.18,-0.81,Hello
185.00,190.00,63.00,141.00,74.00,45.56,22.15,4.32,-2.15,-0.71,Hello
187.00,192.00,63.00,141.00,74.00,31.32,27.07,4.34,-2.12,-0.62,Hello
187.00,190.00,63.00,141.00,73.00,17.76,22.57,4.49,-2.11,-0.65,Hello
187.00,192.00,63.00,141.00,74.00,12.35,5.68,4.44,-2.13,-0.63,Hello
187.00,192.00,63.00,141.00,73.00,32.59,2.56,4.46,-2.14,-0.64,Hello
187.00,190.00,63.00,141.00,74.00,33.34,-0.23,4.44,-2.16,-0.64,Hello
188.00,192.00,63.00,141.00,74.00,31.43,-1.61,4.43,-2.20,-0.65,Hello
